image_name,x,y,r,detection,track_id,label,data,esquina
_95.png,700,645,0,opencv,1292,qr,73,1
_95.png,759,647,0,opencv,1293,qr,73,2
_95.png,759,711,0,opencv,1294,qr,73,3
_95.png,700,708,0,opencv,1295,qr,73,4
_96.png,696,644,0,opencv,1292,qr,73,1
_96.png,754,647,0,opencv,1293,qr,73,2
_96.png,756,711,0,opencv,1294,qr,73,3
_96.png,696,708,0,opencv,1295,qr,73,4
_97.png,694,646,0,opencv,1292,qr,73,1
_97.png,753,650,0,opencv,1293,qr,73,2
_97.png,753,714,0,opencv,1294,qr,73,3
_97.png,692,711,0,opencv,1295,qr,73,4
_27.png,674,658,0,opencv,1296,qr,74,1
_27.png,722,650,0,opencv,1297,qr,74,2
_27.png,733,707,0,opencv,1298,qr,74,3
_27.png,684,716,0,opencv,1299,qr,74,4
_29.png,670,618,0,opencv,1296,qr,74,1
_29.png,717,610,0,opencv,1297,qr,74,2
_29.png,726,666,0,opencv,1298,qr,74,3
_29.png,677,675,0,opencv,1299,qr,74,4
_30.png,660,608,0,opencv,1296,qr,74,1
_30.png,708,602,0,opencv,1297,qr,74,2
_30.png,716,658,0,opencv,1298,qr,74,3
_30.png,667,665,0,opencv,1299,qr,74,4
_84.png,808,599,0,opencv,1296,qr,74,1
_84.png,865,599,0,opencv,1297,qr,74,2
_84.png,868,657,0,opencv,1298,qr,74,3
_84.png,810,656,0,opencv,1299,qr,74,4
_85.png,810,601,0,opencv,1296,qr,74,1
_85.png,868,601,0,opencv,1297,qr,74,2
_85.png,871,659,0,opencv,1298,qr,74,3
_85.png,812,658,0,opencv,1299,qr,74,4
_86.png,811,600,0,opencv,1296,qr,74,1
_86.png,870,600,0,opencv,1297,qr,74,2
_86.png,872,659,0,opencv,1298,qr,74,3
_86.png,813,657,0,opencv,1299,qr,74,4
_87.png,812,599,0,opencv,1296,qr,74,1
_87.png,872,601,0,opencv,1297,qr,74,2
_87.png,875,661,0,opencv,1298,qr,74,3
_87.png,815,658,0,opencv,1299,qr,74,4
_88.png,810,604,0,opencv,1296,qr,74,1
_88.png,869,606,0,opencv,1297,qr,74,2
_88.png,872,667,0,opencv,1298,qr,74,3
_88.png,812,664,0,opencv,1299,qr,74,4
_89.png,801,613,0,opencv,1296,qr,74,1
_89.png,860,613,0,opencv,1297,qr,74,2
_89.png,863,675,0,opencv,1298,qr,74,3
_89.png,803,673,0,opencv,1299,qr,74,4
_90.png,791,624,0,opencv,1296,qr,74,1
_90.png,849,626,0,opencv,1297,qr,74,2
_90.png,852,689,0,opencv,1298,qr,74,3
_90.png,790,686,0,opencv,1299,qr,74,4
_91.png,786,638,0,opencv,1296,qr,74,1
_91.png,845,639,0,opencv,1297,qr,74,2
_91.png,848,702,0,opencv,1298,qr,74,3
_91.png,786,699,0,opencv,1299,qr,74,4
_92.png,785,643,0,opencv,1296,qr,74,1
_92.png,846,645,0,opencv,1297,qr,74,2
_92.png,848,709,0,opencv,1298,qr,74,3
_92.png,787,706,0,opencv,1299,qr,74,4
_93.png,783,644,0,opencv,1296,qr,74,1
_93.png,842,646,0,opencv,1297,qr,74,2
_93.png,845,710,0,opencv,1298,qr,74,3
_93.png,783,708,0,opencv,1299,qr,74,4
_94.png,780,647,0,opencv,1296,qr,74,1
_94.png,840,648,0,opencv,1297,qr,74,2
_94.png,842,712,0,opencv,1298,qr,74,3
_94.png,779,709,0,opencv,1299,qr,74,4
_95.png,775,647,0,opencv,1296,qr,74,1
_95.png,837,649,0,opencv,1297,qr,74,2
_95.png,839,715,0,opencv,1298,qr,74,3
_95.png,777,711,0,opencv,1299,qr,74,4
_27.png,735,648,0,opencv,1300,qr,75,1
_27.png,785,640,0,opencv,1301,qr,75,2
_27.png,798,695,0,opencv,1302,qr,75,3
_27.png,747,705,0,opencv,1303,qr,75,4
_29.png,732,610,0,opencv,1300,qr,75,1
_29.png,779,602,0,opencv,1301,qr,75,2
_29.png,790,657,0,opencv,1302,qr,75,3
_29.png,740,664,0,opencv,1303,qr,75,4
_34.png,703,543,0,opencv,1300,qr,75,1
_34.png,751,537,0,opencv,1301,qr,75,2
_34.png,758,588,0,opencv,1302,qr,75,3
_34.png,711,596,0,opencv,1303,qr,75,4
_74.png,832,477,0,opencv,1300,qr,75,1
_74.png,888,477,0,opencv,1301,qr,75,2
_74.png,890,531,0,opencv,1302,qr,75,3
_74.png,832,531,0,opencv,1303,qr,75,4
_75.png,836,492,0,opencv,1300,qr,75,1
_75.png,892,492,0,opencv,1301,qr,75,2
_75.png,895,548,0,opencv,1302,qr,75,3
_75.png,838,547,0,opencv,1303,qr,75,4
_76.png,839,507,0,opencv,1300,qr,75,1
_76.png,897,507,0,opencv,1301,qr,75,2
_76.png,899,562,0,opencv,1302,qr,75,3
_76.png,841,562,0,opencv,1303,qr,75,4
_26.png,804,653,0,opencv,1304,qr,76,1
_26.png,851,644,0,opencv,1305,qr,76,2
_26.png,867,700,0,opencv,1306,qr,76,3
_26.png,816,709,0,opencv,1307,qr,76,4
_27.png,800,639,0,opencv,1304,qr,76,1
_27.png,847,630,0,opencv,1305,qr,76,2
_27.png,860,685,0,opencv,1306,qr,76,3
_27.png,812,693,0,opencv,1307,qr,76,4
_33.png,766,547,0,opencv,1304,qr,76,1
_33.png,812,540,0,opencv,1305,qr,76,2
_33.png,820,592,0,opencv,1306,qr,76,3
_33.png,775,599,0,opencv,1307,qr,76,4
_34.png,764,534,0,opencv,1304,qr,76,1
_34.png,811,527,0,opencv,1305,qr,76,2
_34.png,819,579,0,opencv,1306,qr,76,3
_34.png,772,586,0,opencv,1307,qr,76,4
_35.png,766,520,0,opencv,1304,qr,76,1
_35.png,810,513,0,opencv,1305,qr,76,2
_35.png,820,564,0,opencv,1306,qr,76,3
_35.png,771,571,0,opencv,1307,qr,76,4
_36.png,763,501,0,opencv,1304,qr,76,1
_36.png,809,495,0,opencv,1305,qr,76,2
_36.png,816,545,0,opencv,1306,qr,76,3
_36.png,770,552,0,opencv,1307,qr,76,4
_69.png,897,446,0,opencv,1304,qr,76,1
_69.png,954,442,0,opencv,1305,qr,76,2
_69.png,957,496,0,opencv,1306,qr,76,3
_69.png,901,499,0,opencv,1307,qr,76,4
_73.png,900,464,0,opencv,1304,qr,76,1
_73.png,958,462,0,opencv,1305,qr,76,2
_73.png,961,519,0,opencv,1306,qr,76,3
_73.png,903,519,0,opencv,1307,qr,76,4
_74.png,904,476,0,opencv,1304,qr,76,1
_74.png,964,476,0,opencv,1305,qr,76,2
_74.png,964,532,0,opencv,1306,qr,76,3
_74.png,906,530,0,opencv,1307,qr,76,4
_75.png,908,492,0,opencv,1304,qr,76,1
_75.png,969,492,0,opencv,1305,qr,76,2
_75.png,969,548,0,opencv,1306,qr,76,3
_75.png,911,548,0,opencv,1307,qr,76,4
_76.png,913,507,0,opencv,1304,qr,76,1
_76.png,973,507,0,opencv,1305,qr,76,2
_76.png,975,565,0,opencv,1306,qr,76,3
_76.png,915,562,0,opencv,1307,qr,76,4
_77.png,918,520,0,opencv,1304,qr,76,1
_77.png,978,518,0,opencv,1305,qr,76,2
_77.png,981,577,0,opencv,1306,qr,76,3
_77.png,921,575,0,opencv,1307,qr,76,4
_78.png,928,536,0,opencv,1304,qr,76,1
_78.png,988,536,0,opencv,1305,qr,76,2
_78.png,991,594,0,opencv,1306,qr,76,3
_78.png,931,592,0,opencv,1307,qr,76,4
_84.png,960,601,0,opencv,1304,qr,76,1
_84.png,1023,603,0,opencv,1305,qr,76,2
_84.png,1027,665,0,opencv,1306,qr,76,3
_84.png,963,662,0,opencv,1307,qr,76,4
_85.png,963,603,0,opencv,1304,qr,76,1
_85.png,1027,606,0,opencv,1305,qr,76,2
_85.png,1030,668,0,opencv,1306,qr,76,3
_85.png,966,664,0,opencv,1307,qr,76,4
_86.png,965,603,0,opencv,1304,qr,76,1
_86.png,1029,606,0,opencv,1305,qr,76,2
_86.png,1032,670,0,opencv,1306,qr,76,3
_86.png,968,664,0,opencv,1307,qr,76,4
_87.png,967,604,0,opencv,1304,qr,76,1
_87.png,1032,608,0,opencv,1305,qr,76,2
_87.png,1035,671,0,opencv,1306,qr,76,3
_87.png,970,667,0,opencv,1307,qr,76,4
_88.png,965,610,0,opencv,1304,qr,76,1
_88.png,1030,614,0,opencv,1305,qr,76,2
_88.png,1033,679,0,opencv,1306,qr,76,3
_88.png,967,673,0,opencv,1307,qr,76,4
_89.png,958,618,0,opencv,1304,qr,76,1
_89.png,1022,622,0,opencv,1305,qr,76,2
_89.png,1025,687,0,opencv,1306,qr,76,3
_89.png,960,683,0,opencv,1307,qr,76,4
_90.png,947,631,0,opencv,1304,qr,76,1
_90.png,1012,635,0,opencv,1305,qr,76,2
_90.png,1015,703,0,opencv,1306,qr,76,3
_90.png,949,695,0,opencv,1307,qr,76,4
_91.png,943,643,0,opencv,1304,qr,76,1
_91.png,1008,647,0,opencv,1305,qr,76,2
_91.png,1012,715,0,opencv,1306,qr,76,3
_91.png,946,709,0,opencv,1307,qr,76,4
_93.png,940,650,0,opencv,1304,qr,76,1
_93.png,1006,654,0,opencv,1305,qr,76,2
_93.png,1010,717,0,opencv,1306,qr,76,3
_93.png,943,717,0,opencv,1307,qr,76,4
_94.png,938,653,0,opencv,1304,qr,76,1
_94.png,1004,656,0,opencv,1305,qr,76,2
_94.png,1008,717,0,opencv,1306,qr,76,3
_94.png,941,717,0,opencv,1307,qr,76,4
_33.png,826,538,0,opencv,1308,qr,77,1
_33.png,875,532,0,opencv,1309,qr,77,2
_33.png,882,584,0,opencv,1310,qr,77,3
_33.png,833,590,0,opencv,1311,qr,77,4
_34.png,824,525,0,opencv,1308,qr,77,1
_34.png,873,520,0,opencv,1309,qr,77,2
_34.png,880,572,0,opencv,1310,qr,77,3
_34.png,831,576,0,opencv,1311,qr,77,4
_35.png,824,511,0,opencv,1308,qr,77,1
_35.png,872,506,0,opencv,1309,qr,77,2
_35.png,879,556,0,opencv,1310,qr,77,3
_35.png,832,562,0,opencv,1311,qr,77,4
_36.png,822,494,0,opencv,1308,qr,77,1
_36.png,871,489,0,opencv,1309,qr,77,2
_36.png,878,540,0,opencv,1310,qr,77,3
_36.png,829,543,0,opencv,1311,qr,77,4
_38.png,811,463,0,opencv,1308,qr,77,1
_38.png,859,458,0,opencv,1309,qr,77,2
_38.png,865,507,0,opencv,1310,qr,77,3
_38.png,816,512,0,opencv,1311,qr,77,4
_62.png,966,438,0,opencv,1308,qr,77,1
_62.png,1022,436,0,opencv,1309,qr,77,2
_62.png,1024,488,0,opencv,1310,qr,77,3
_62.png,968,490,0,opencv,1311,qr,77,4
_64.png,964,441,0,opencv,1308,qr,77,1
_64.png,1022,439,0,opencv,1309,qr,77,2
_64.png,1022,491,0,opencv,1310,qr,77,3
_64.png,966,491,0,opencv,1311,qr,77,4
_70.png,971,440,0,opencv,1308,qr,77,1
_70.png,1031,440,0,opencv,1309,qr,77,2
_70.png,1034,493,0,opencv,1310,qr,77,3
_70.png,975,493,0,opencv,1311,qr,77,4
_71.png,969,446,0,opencv,1308,qr,77,1
_71.png,1030,446,0,opencv,1309,qr,77,2
_71.png,1033,499,0,opencv,1310,qr,77,3
_71.png,973,501,0,opencv,1311,qr,77,4
_72.png,970,450,0,opencv,1308,qr,77,1
_72.png,1031,450,0,opencv,1309,qr,77,2
_72.png,1034,506,0,opencv,1310,qr,77,3
_72.png,973,506,0,opencv,1311,qr,77,4
_73.png,975,462,0,opencv,1308,qr,77,1
_73.png,1038,464,0,opencv,1309,qr,77,2
_73.png,1038,520,0,opencv,1310,qr,77,3
_73.png,977,517,0,opencv,1311,qr,77,4
_74.png,980,474,0,opencv,1308,qr,77,1
_74.png,1043,477,0,opencv,1309,qr,77,2
_74.png,1043,534,0,opencv,1310,qr,77,3
_74.png,982,531,0,opencv,1311,qr,77,4
_75.png,985,491,0,opencv,1308,qr,77,1
_75.png,1047,494,0,opencv,1309,qr,77,2
_75.png,1050,552,0,opencv,1310,qr,77,3
_75.png,987,548,0,opencv,1311,qr,77,4
_76.png,990,505,0,opencv,1308,qr,77,1
_76.png,1053,509,0,opencv,1309,qr,77,2
_76.png,1056,568,0,opencv,1310,qr,77,3
_76.png,992,563,0,opencv,1311,qr,77,4
_77.png,995,518,0,opencv,1308,qr,77,1
_77.png,1059,522,0,opencv,1309,qr,77,2
_77.png,1062,583,0,opencv,1310,qr,77,3
_77.png,998,576,0,opencv,1311,qr,77,4
_78.png,1006,535,0,opencv,1308,qr,77,1
_78.png,1070,538,0,opencv,1309,qr,77,2
_78.png,1074,598,0,opencv,1310,qr,77,3
_78.png,1009,593,0,opencv,1311,qr,77,4
_83.png,1036,598,0,opencv,1308,qr,77,1
_83.png,1102,602,0,opencv,1309,qr,77,2
_83.png,1106,665,0,opencv,1310,qr,77,3
_83.png,1038,658,0,opencv,1311,qr,77,4
_84.png,1042,603,0,opencv,1308,qr,77,1
_84.png,1109,609,0,opencv,1309,qr,77,2
_84.png,1114,672,0,opencv,1310,qr,77,3
_84.png,1045,666,0,opencv,1311,qr,77,4
_85.png,1045,606,0,opencv,1308,qr,77,1
_85.png,1113,612,0,opencv,1309,qr,77,2
_85.png,1117,676,0,opencv,1310,qr,77,3
_85.png,1049,668,0,opencv,1311,qr,77,4
_86.png,1049,608,0,opencv,1308,qr,77,1
_86.png,1116,613,0,opencv,1309,qr,77,2
_86.png,1120,677,0,opencv,1310,qr,77,3
_86.png,1051,670,0,opencv,1311,qr,77,4
_87.png,1052,610,0,opencv,1308,qr,77,1
_87.png,1119,615,0,opencv,1309,qr,77,2
_87.png,1124,680,0,opencv,1310,qr,77,3
_87.png,1054,672,0,opencv,1311,qr,77,4
_88.png,1049,614,0,opencv,1308,qr,77,1
_88.png,1118,622,0,opencv,1309,qr,77,2
_88.png,1120,688,0,opencv,1310,qr,77,3
_88.png,1052,679,0,opencv,1311,qr,77,4
_89.png,1041,623,0,opencv,1308,qr,77,1
_89.png,1111,630,0,opencv,1309,qr,77,2
_89.png,1113,697,0,opencv,1310,qr,77,3
_89.png,1044,689,0,opencv,1311,qr,77,4
_90.png,1031,636,0,opencv,1308,qr,77,1
_90.png,1100,641,0,opencv,1309,qr,77,2
_90.png,1104,711,0,opencv,1310,qr,77,3
_90.png,1034,702,0,opencv,1311,qr,77,4
_22.png,455,653,0,opencv,1312,qr,78,1
_22.png,514,646,0,opencv,1313,qr,78,2
_22.png,524,708,0,opencv,1314,qr,78,3
_22.png,465,715,0,opencv,1315,qr,78,4
_23.png,454,642,0,opencv,1312,qr,78,1
_23.png,511,635,0,opencv,1313,qr,78,2
_23.png,521,697,0,opencv,1314,qr,78,3
_23.png,462,703,0,opencv,1315,qr,78,4
_24.png,455,630,0,opencv,1312,qr,78,1
_24.png,513,624,0,opencv,1313,qr,78,2
_24.png,523,686,0,opencv,1314,qr,78,3
_24.png,463,692,0,opencv,1315,qr,78,4
_25.png,459,619,0,opencv,1312,qr,78,1
_25.png,517,613,0,opencv,1313,qr,78,2
_25.png,526,674,0,opencv,1314,qr,78,3
_25.png,467,680,0,opencv,1315,qr,78,4
_26.png,460,606,0,opencv,1312,qr,78,1
_26.png,517,600,0,opencv,1313,qr,78,2
_26.png,527,660,0,opencv,1314,qr,78,3
_26.png,470,666,0,opencv,1315,qr,78,4
_105.png,645,600,0,opencv,1316,qr,79,1
_105.png,706,603,0,opencv,1317,qr,79,2
_105.png,703,669,0,opencv,1318,qr,79,3
_105.png,639,664,0,opencv,1319,qr,79,4
_106.png,648,608,0,opencv,1316,qr,79,1
_106.png,709,612,0,opencv,1317,qr,79,2
_106.png,706,677,0,opencv,1318,qr,79,3
_106.png,643,673,0,opencv,1319,qr,79,4
_107.png,653,616,0,opencv,1316,qr,79,1
_107.png,714,619,0,opencv,1317,qr,79,2
_107.png,711,685,0,opencv,1318,qr,79,3
_107.png,647,681,0,opencv,1319,qr,79,4
_108.png,655,627,0,opencv,1316,qr,79,1
_108.png,716,631,0,opencv,1317,qr,79,2
_108.png,713,699,0,opencv,1318,qr,79,3
_108.png,650,693,0,opencv,1319,qr,79,4
_109.png,653,641,0,opencv,1316,qr,79,1
_109.png,716,644,0,opencv,1317,qr,79,2
_109.png,713,713,0,opencv,1318,qr,79,3
_109.png,648,707,0,opencv,1319,qr,79,4
_21.png,535,658,0,opencv,1316,qr,79,1
_21.png,591,652,0,opencv,1317,qr,79,2
_21.png,606,717,0,opencv,1318,qr,79,3
_21.png,546,717,0,opencv,1319,qr,79,4
_22.png,530,644,0,opencv,1316,qr,79,1
_22.png,585,638,0,opencv,1317,qr,79,2
_22.png,601,700,0,opencv,1318,qr,79,3
_22.png,540,705,0,opencv,1319,qr,79,4
_24.png,529,622,0,opencv,1316,qr,79,1
_24.png,583,616,0,opencv,1317,qr,79,2
_24.png,594,676,0,opencv,1318,qr,79,3
_24.png,539,683,0,opencv,1319,qr,79,4
_25.png,533,611,0,opencv,1316,qr,79,1
_25.png,586,605,0,opencv,1317,qr,79,2
_25.png,596,664,0,opencv,1318,qr,79,3
_25.png,541,671,0,opencv,1319,qr,79,4
_105.png,723,604,0,opencv,1320,qr,80,1
_105.png,785,607,0,opencv,1321,qr,80,2
_105.png,785,673,0,opencv,1322,qr,80,3
_105.png,721,670,0,opencv,1323,qr,80,4
_21.png,606,650,0,opencv,1320,qr,80,1
_21.png,659,644,0,opencv,1321,qr,80,2
_21.png,671,702,0,opencv,1322,qr,80,3
_21.png,617,710,0,opencv,1323,qr,80,4
_22.png,600,637,0,opencv,1320,qr,80,1
_22.png,652,631,0,opencv,1321,qr,80,2
_22.png,665,689,0,opencv,1322,qr,80,3
_22.png,611,696,0,opencv,1323,qr,80,4
_23.png,597,624,0,opencv,1320,qr,80,1
_23.png,649,620,0,opencv,1321,qr,80,2
_23.png,662,677,0,opencv,1322,qr,80,3
_23.png,607,685,0,opencv,1323,qr,80,4
_24.png,598,614,0,opencv,1320,qr,80,1
_24.png,650,608,0,opencv,1321,qr,80,2
_24.png,660,667,0,opencv,1322,qr,80,3
_24.png,608,673,0,opencv,1323,qr,80,4
_25.png,601,602,0,opencv,1320,qr,80,1
_25.png,652,597,0,opencv,1321,qr,80,2
_25.png,662,655,0,opencv,1322,qr,80,3
_25.png,612,661,0,opencv,1323,qr,80,4
_104.png,802,597,0,opencv,1324,qr,81,1
_104.png,864,601,0,opencv,1325,qr,81,2
_104.png,867,669,0,opencv,1326,qr,81,3
_104.png,800,663,0,opencv,1327,qr,81,4
_105.png,804,608,0,opencv,1324,qr,81,1
_105.png,867,611,0,opencv,1325,qr,81,2
_105.png,870,680,0,opencv,1326,qr,81,3
_105.png,804,674,0,opencv,1327,qr,81,4
_106.png,808,617,0,opencv,1324,qr,81,1
_106.png,872,621,0,opencv,1325,qr,81,2
_106.png,875,689,0,opencv,1326,qr,81,3
_106.png,808,684,0,opencv,1327,qr,81,4
_107.png,814,625,0,opencv,1324,qr,81,1
_107.png,878,629,0,opencv,1325,qr,81,2
_107.png,881,698,0,opencv,1326,qr,81,3
_107.png,814,692,0,opencv,1327,qr,81,4
_108.png,817,637,0,opencv,1324,qr,81,1
_108.png,881,641,0,opencv,1325,qr,81,2
_108.png,884,711,0,opencv,1326,qr,81,3
_108.png,817,705,0,opencv,1327,qr,81,4
_19.png,679,662,0,opencv,1324,qr,81,1
_19.png,728,656,0,opencv,1325,qr,81,2
_19.png,746,717,0,opencv,1326,qr,81,3
_19.png,693,717,0,opencv,1327,qr,81,4
_20.png,678,654,0,opencv,1324,qr,81,1
_20.png,727,649,0,opencv,1325,qr,81,2
_20.png,743,705,0,opencv,1326,qr,81,3
_20.png,692,711,0,opencv,1327,qr,81,4
_21.png,673,643,0,opencv,1324,qr,81,1
_21.png,722,637,0,opencv,1325,qr,81,2
_21.png,736,693,0,opencv,1326,qr,81,3
_21.png,685,700,0,opencv,1327,qr,81,4
_22.png,666,629,0,opencv,1324,qr,81,1
_22.png,716,625,0,opencv,1325,qr,81,2
_22.png,729,680,0,opencv,1326,qr,81,3
_22.png,679,686,0,opencv,1327,qr,81,4
_23.png,662,617,0,opencv,1324,qr,81,1
_23.png,711,612,0,opencv,1325,qr,81,2
_23.png,724,668,0,opencv,1326,qr,81,3
_23.png,675,675,0,opencv,1327,qr,81,4
_24.png,663,607,0,opencv,1324,qr,81,1
_24.png,711,601,0,opencv,1325,qr,81,2
_24.png,724,659,0,opencv,1326,qr,81,3
_24.png,674,663,0,opencv,1327,qr,81,4
_90.png,794,528,0,opencv,1324,qr,81,1
_90.png,852,529,0,opencv,1325,qr,81,2
_90.png,854,589,0,opencv,1326,qr,81,3
_90.png,794,587,0,opencv,1327,qr,81,4
_91.png,787,540,0,opencv,1324,qr,81,1
_91.png,846,540,0,opencv,1325,qr,81,2
_91.png,849,601,0,opencv,1326,qr,81,3
_91.png,789,599,0,opencv,1327,qr,81,4
_20.png,741,647,0,opencv,1328,qr,82,1
_20.png,790,640,0,opencv,1329,qr,82,2
_20.png,810,695,0,opencv,1330,qr,82,3
_20.png,756,702,0,opencv,1331,qr,82,4
_22.png,729,621,0,opencv,1328,qr,82,1
_22.png,778,615,0,opencv,1329,qr,82,2
_22.png,794,669,0,opencv,1330,qr,82,3
_22.png,743,677,0,opencv,1331,qr,82,4
_75.png,836,403,0,opencv,1328,qr,82,1
_75.png,894,400,0,opencv,1329,qr,82,2
_75.png,894,470,0,opencv,1330,qr,82,3
_75.png,825,470,0,opencv,1331,qr,82,4
_76.png,838,416,0,opencv,1328,qr,82,1
_76.png,897,414,0,opencv,1329,qr,82,2
_76.png,900,470,0,opencv,1330,qr,82,3
_76.png,841,472,0,opencv,1331,qr,82,4
_104.png,968,603,0,opencv,1332,qr,83,1
_104.png,1037,605,0,opencv,1333,qr,83,2
_104.png,1046,676,0,opencv,1334,qr,83,3
_104.png,975,673,0,opencv,1335,qr,83,4
_105.png,972,615,0,opencv,1332,qr,83,1
_105.png,1043,617,0,opencv,1333,qr,83,2
_105.png,1051,688,0,opencv,1334,qr,83,3
_105.png,977,684,0,opencv,1335,qr,83,4
_106.png,977,624,0,opencv,1332,qr,83,1
_106.png,1048,626,0,opencv,1333,qr,83,2
